Preprocessing took 0.00 seconds.
   Loading /home/tyler/anaconda3/envs/dw/data/marmousi/deepwave_example/shots16/vp_init.pt...torch.Size([600, 250])
   Loading /home/tyler/anaconda3/envs/dw/data/marmousi/deepwave_example/shots16/src_amp_y.pt...torch.Size([16, 1, 300])
   Loading /home/tyler/anaconda3/envs/dw/data/marmousi/deepwave_example/shots16/obs_data.pt...torch.Size([16, 100, 300])
   Loading /home/tyler/anaconda3/envs/dw/data/marmousi/deepwave_example/shots16/src_loc_y.pt...torch.Size([16, 1, 2])
   Loading /home/tyler/anaconda3/envs/dw/data/marmousi/deepwave_example/shots16/rec_loc_y.pt...torch.Size([16, 100, 2])
Preprocess time rank 0: 0.40 seconds.
rank: 0, iter: 1, loss: 3.52e+05, training.loss: 3.52e+05, lr: 1.000e+00, obs_data.norm: 4.05e+01, out.norm: 4.02e+01, rank: 0
rank: 0, iter: 2, loss: 1.53e+05, training.loss: 1.53e+05, lr: 1.000e+00, obs_data.norm: 4.05e+01, out.norm: 4.01e+01, rank: 0
rank: 0, iter: 3, loss: 7.87e+04, training.loss: 7.87e+04, lr: 1.000e+00, obs_data.norm: 4.05e+01, out.norm: 4.05e+01, rank: 0
rank: 0, iter: 4, loss: 2.79e+04, training.loss: 2.79e+04, lr: 1.000e+00, obs_data.norm: 4.05e+01, out.norm: 4.05e+01, rank: 0
rank: 0, iter: 5, loss: 5.85e+03, training.loss: 5.85e+03, lr: 1.000e+00, obs_data.norm: 4.05e+01, out.norm: 4.04e+01, rank: 0
rank: 0, iter: 6, loss: 1.75e+02, training.loss: 1.75e+02, lr: 1.000e+00, obs_data.norm: 4.05e+01, out.norm: 4.07e+01, rank: 0
rank: 0, iter: 7, loss: 1.24e+02, training.loss: 1.24e+02, lr: 1.000e+00, obs_data.norm: 4.05e+01, out.norm: 3.90e+01, rank: 0
rank: 0, iter: 8, loss: 1.13e+02, training.loss: 1.13e+02, lr: 1.000e+00, obs_data.norm: 4.05e+01, out.norm: 3.93e+01, rank: 0
rank: 0, iter: 9, loss: 1.09e+02, training.loss: 1.09e+02, lr: 1.000e+00, obs_data.norm: 4.05e+01, out.norm: 3.95e+01, rank: 0
rank: 0, iter: 10, loss: 1.06e+02, training.loss: 1.06e+02, lr: 1.000e+00, obs_data.norm: 4.05e+01, out.norm: 3.96e+01, rank: 0
rank: 0, iter: 11, loss: 1.05e+02, training.loss: 1.05e+02, lr: 1.000e+00, obs_data.norm: 4.05e+01, out.norm: 3.97e+01, rank: 0
rank: 0, iter: 12, loss: 1.02e+02, training.loss: 1.02e+02, lr: 1.000e+00, obs_data.norm: 4.05e+01, out.norm: 3.97e+01, rank: 0
rank: 0, iter: 13, loss: 9.94e+01, training.loss: 9.94e+01, lr: 1.000e+00, obs_data.norm: 4.05e+01, out.norm: 3.98e+01, rank: 0
rank: 0, iter: 14, loss: 9.81e+01, training.loss: 9.81e+01, lr: 1.000e+00, obs_data.norm: 4.05e+01, out.norm: 3.98e+01, rank: 0
rank: 0, iter: 15, loss: 9.73e+01, training.loss: 9.73e+01, lr: 1.000e+00, obs_data.norm: 4.05e+01, out.norm: 3.99e+01, rank: 0
rank: 0, iter: 16, loss: 9.63e+01, training.loss: 9.63e+01, lr: 1.000e+00, obs_data.norm: 4.05e+01, out.norm: 3.99e+01, rank: 0
rank: 0, iter: 17, loss: 9.54e+01, training.loss: 9.54e+01, lr: 1.000e+00, obs_data.norm: 4.05e+01, out.norm: 3.99e+01, rank: 0
rank: 0, iter: 18, loss: 9.42e+01, training.loss: 9.42e+01, lr: 1.000e+00, obs_data.norm: 4.05e+01, out.norm: 4.00e+01, rank: 0
rank: 0, iter: 19, loss: 9.30e+01, training.loss: 9.30e+01, lr: 1.000e+00, obs_data.norm: 4.05e+01, out.norm: 4.00e+01, rank: 0
rank: 0, iter: 20, loss: 9.01e+01, training.loss: 9.01e+01, lr: 1.000e+00, obs_data.norm: 4.05e+01, out.norm: 4.00e+01, rank: 0
rank: 0, iter: 21, loss: 8.39e+01, training.loss: 8.39e+01, lr: 1.000e+00, obs_data.norm: 4.05e+01, out.norm: 4.00e+01, rank: 0
rank: 0, iter: 22, loss: 8.10e+01, training.loss: 8.10e+01, lr: 1.000e+00, obs_data.norm: 4.05e+01, out.norm: 4.00e+01, rank: 0
rank: 0, iter: 23, loss: 7.97e+01, training.loss: 7.97e+01, lr: 1.000e+00, obs_data.norm: 4.05e+01, out.norm: 4.00e+01, rank: 0
rank: 0, iter: 24, loss: 7.89e+01, training.loss: 7.89e+01, lr: 1.000e+00, obs_data.norm: 4.05e+01, out.norm: 4.00e+01, rank: 0
rank: 0, iter: 25, loss: 7.82e+01, training.loss: 7.82e+01, lr: 1.000e+00, obs_data.norm: 4.05e+01, out.norm: 4.00e+01, rank: 0
rank: 0, iter: 26, loss: 7.76e+01, training.loss: 7.76e+01, lr: 1.000e+00, obs_data.norm: 4.05e+01, out.norm: 4.01e+01, rank: 0
rank: 0, iter: 27, loss: 7.68e+01, training.loss: 7.68e+01, lr: 1.000e+00, obs_data.norm: 4.05e+01, out.norm: 4.00e+01, rank: 0
rank: 0, iter: 28, loss: 7.57e+01, training.loss: 7.57e+01, lr: 1.000e+00, obs_data.norm: 4.05e+01, out.norm: 4.00e+01, rank: 0
rank: 0, iter: 29, loss: 7.37e+01, training.loss: 7.37e+01, lr: 1.000e+00, obs_data.norm: 4.05e+01, out.norm: 4.00e+01, rank: 0
rank: 0, iter: 30, loss: 7.10e+01, training.loss: 7.10e+01, lr: 1.000e+00, obs_data.norm: 4.05e+01, out.norm: 3.99e+01, rank: 0
rank: 0, iter: 31, loss: 6.59e+01, training.loss: 6.59e+01, lr: 1.000e+00, obs_data.norm: 4.05e+01, out.norm: 4.00e+01, rank: 0
rank: 0, iter: 32, loss: 6.13e+01, training.loss: 6.13e+01, lr: 1.000e+00, obs_data.norm: 4.05e+01, out.norm: 4.00e+01, rank: 0
rank: 0, iter: 33, loss: 5.88e+01, training.loss: 5.88e+01, lr: 1.000e+00, obs_data.norm: 4.05e+01, out.norm: 4.00e+01, rank: 0
rank: 0, iter: 34, loss: 5.71e+01, training.loss: 5.71e+01, lr: 1.000e+00, obs_data.norm: 4.05e+01, out.norm: 4.00e+01, rank: 0
rank: 0, iter: 35, loss: 5.54e+01, training.loss: 5.54e+01, lr: 1.000e+00, obs_data.norm: 4.05e+01, out.norm: 4.01e+01, rank: 0
rank: 0, iter: 36, loss: 5.45e+01, training.loss: 5.45e+01, lr: 1.000e+00, obs_data.norm: 4.05e+01, out.norm: 4.01e+01, rank: 0
rank: 0, iter: 37, loss: 5.35e+01, training.loss: 5.35e+01, lr: 1.000e+00, obs_data.norm: 4.05e+01, out.norm: 4.01e+01, rank: 0
rank: 0, iter: 38, loss: 5.29e+01, training.loss: 5.29e+01, lr: 1.000e+00, obs_data.norm: 4.05e+01, out.norm: 4.01e+01, rank: 0
rank: 0, iter: 39, loss: 5.23e+01, training.loss: 5.23e+01, lr: 1.000e+00, obs_data.norm: 4.05e+01, out.norm: 4.01e+01, rank: 0
rank: 0, iter: 40, loss: 5.17e+01, training.loss: 5.17e+01, lr: 1.000e+00, obs_data.norm: 4.05e+01, out.norm: 4.01e+01, rank: 0
