Preprocessing took 0.00 seconds.
   Loading /home/tyler/anaconda3/envs/dw/data/marmousi/deepwave_example/shots16/vp_init.pt...torch.Size([600, 250])
   Loading /home/tyler/anaconda3/envs/dw/data/marmousi/deepwave_example/shots16/src_amp_y.pt...torch.Size([16, 1, 300])
   Loading /home/tyler/anaconda3/envs/dw/data/marmousi/deepwave_example/shots16/obs_data.pt...torch.Size([16, 100, 300])
   Loading /home/tyler/anaconda3/envs/dw/data/marmousi/deepwave_example/shots16/src_loc_y.pt...torch.Size([16, 1, 2])
   Loading /home/tyler/anaconda3/envs/dw/data/marmousi/deepwave_example/shots16/rec_loc_y.pt...torch.Size([16, 100, 2])
Preprocess time rank 1: 0.29 seconds.
rank: 1, iter: 1, loss: 3.52e+05, training.loss: 3.52e+05, lr: 1.000e+00, obs_data.norm: 4.18e+01, out.norm: 4.01e+01, rank: 1
rank: 1, iter: 2, loss: 1.53e+05, training.loss: 1.53e+05, lr: 1.000e+00, obs_data.norm: 4.18e+01, out.norm: 4.01e+01, rank: 1
rank: 1, iter: 3, loss: 7.88e+04, training.loss: 7.88e+04, lr: 1.000e+00, obs_data.norm: 4.18e+01, out.norm: 4.04e+01, rank: 1
rank: 1, iter: 4, loss: 2.79e+04, training.loss: 2.79e+04, lr: 1.000e+00, obs_data.norm: 4.18e+01, out.norm: 4.04e+01, rank: 1
rank: 1, iter: 5, loss: 5.87e+03, training.loss: 5.87e+03, lr: 1.000e+00, obs_data.norm: 4.18e+01, out.norm: 4.04e+01, rank: 1
rank: 1, iter: 6, loss: 1.97e+02, training.loss: 1.97e+02, lr: 1.000e+00, obs_data.norm: 4.18e+01, out.norm: 4.06e+01, rank: 1
rank: 1, iter: 7, loss: 1.59e+02, training.loss: 1.59e+02, lr: 1.000e+00, obs_data.norm: 4.18e+01, out.norm: 3.84e+01, rank: 1
rank: 1, iter: 8, loss: 1.40e+02, training.loss: 1.40e+02, lr: 1.000e+00, obs_data.norm: 4.18e+01, out.norm: 3.94e+01, rank: 1
rank: 1, iter: 9, loss: 1.32e+02, training.loss: 1.32e+02, lr: 1.000e+00, obs_data.norm: 4.18e+01, out.norm: 3.97e+01, rank: 1
rank: 1, iter: 10, loss: 1.29e+02, training.loss: 1.29e+02, lr: 1.000e+00, obs_data.norm: 4.18e+01, out.norm: 3.99e+01, rank: 1
rank: 1, iter: 11, loss: 1.26e+02, training.loss: 1.26e+02, lr: 1.000e+00, obs_data.norm: 4.18e+01, out.norm: 4.02e+01, rank: 1
rank: 1, iter: 12, loss: 1.23e+02, training.loss: 1.23e+02, lr: 1.000e+00, obs_data.norm: 4.18e+01, out.norm: 4.03e+01, rank: 1
rank: 1, iter: 13, loss: 1.21e+02, training.loss: 1.21e+02, lr: 1.000e+00, obs_data.norm: 4.18e+01, out.norm: 4.04e+01, rank: 1
rank: 1, iter: 14, loss: 1.20e+02, training.loss: 1.20e+02, lr: 1.000e+00, obs_data.norm: 4.18e+01, out.norm: 4.04e+01, rank: 1
rank: 1, iter: 15, loss: 1.19e+02, training.loss: 1.19e+02, lr: 1.000e+00, obs_data.norm: 4.18e+01, out.norm: 4.05e+01, rank: 1
rank: 1, iter: 16, loss: 1.19e+02, training.loss: 1.19e+02, lr: 1.000e+00, obs_data.norm: 4.18e+01, out.norm: 4.05e+01, rank: 1
rank: 1, iter: 17, loss: 1.18e+02, training.loss: 1.18e+02, lr: 1.000e+00, obs_data.norm: 4.18e+01, out.norm: 4.06e+01, rank: 1
rank: 1, iter: 18, loss: 1.17e+02, training.loss: 1.17e+02, lr: 1.000e+00, obs_data.norm: 4.18e+01, out.norm: 4.07e+01, rank: 1
rank: 1, iter: 19, loss: 1.17e+02, training.loss: 1.17e+02, lr: 1.000e+00, obs_data.norm: 4.18e+01, out.norm: 4.07e+01, rank: 1
rank: 1, iter: 20, loss: 1.17e+02, training.loss: 1.17e+02, lr: 1.000e+00, obs_data.norm: 4.18e+01, out.norm: 4.08e+01, rank: 1
rank: 1, iter: 21, loss: 1.16e+02, training.loss: 1.16e+02, lr: 1.000e+00, obs_data.norm: 4.18e+01, out.norm: 4.07e+01, rank: 1
rank: 1, iter: 22, loss: 1.16e+02, training.loss: 1.16e+02, lr: 1.000e+00, obs_data.norm: 4.18e+01, out.norm: 4.08e+01, rank: 1
rank: 1, iter: 23, loss: 1.15e+02, training.loss: 1.15e+02, lr: 1.000e+00, obs_data.norm: 4.18e+01, out.norm: 4.08e+01, rank: 1
rank: 1, iter: 24, loss: 1.14e+02, training.loss: 1.14e+02, lr: 1.000e+00, obs_data.norm: 4.18e+01, out.norm: 4.08e+01, rank: 1
rank: 1, iter: 25, loss: 1.14e+02, training.loss: 1.14e+02, lr: 1.000e+00, obs_data.norm: 4.18e+01, out.norm: 4.08e+01, rank: 1
rank: 1, iter: 26, loss: 1.14e+02, training.loss: 1.14e+02, lr: 1.000e+00, obs_data.norm: 4.18e+01, out.norm: 4.08e+01, rank: 1
rank: 1, iter: 27, loss: 1.13e+02, training.loss: 1.13e+02, lr: 1.000e+00, obs_data.norm: 4.18e+01, out.norm: 4.09e+01, rank: 1
rank: 1, iter: 28, loss: 1.13e+02, training.loss: 1.13e+02, lr: 1.000e+00, obs_data.norm: 4.18e+01, out.norm: 4.09e+01, rank: 1
rank: 1, iter: 29, loss: 1.12e+02, training.loss: 1.12e+02, lr: 1.000e+00, obs_data.norm: 4.18e+01, out.norm: 4.08e+01, rank: 1
rank: 1, iter: 30, loss: 1.08e+02, training.loss: 1.08e+02, lr: 1.000e+00, obs_data.norm: 4.18e+01, out.norm: 4.08e+01, rank: 1
rank: 1, iter: 31, loss: 1.00e+02, training.loss: 1.00e+02, lr: 1.000e+00, obs_data.norm: 4.18e+01, out.norm: 4.07e+01, rank: 1
rank: 1, iter: 32, loss: 8.80e+01, training.loss: 8.80e+01, lr: 1.000e+00, obs_data.norm: 4.18e+01, out.norm: 4.07e+01, rank: 1
rank: 1, iter: 33, loss: 8.31e+01, training.loss: 8.31e+01, lr: 1.000e+00, obs_data.norm: 4.18e+01, out.norm: 4.07e+01, rank: 1
rank: 1, iter: 34, loss: 7.97e+01, training.loss: 7.97e+01, lr: 1.000e+00, obs_data.norm: 4.18e+01, out.norm: 4.07e+01, rank: 1
rank: 1, iter: 35, loss: 7.78e+01, training.loss: 7.78e+01, lr: 1.000e+00, obs_data.norm: 4.18e+01, out.norm: 4.07e+01, rank: 1
rank: 1, iter: 36, loss: 7.61e+01, training.loss: 7.61e+01, lr: 1.000e+00, obs_data.norm: 4.18e+01, out.norm: 4.07e+01, rank: 1
rank: 1, iter: 37, loss: 7.47e+01, training.loss: 7.47e+01, lr: 1.000e+00, obs_data.norm: 4.18e+01, out.norm: 4.07e+01, rank: 1
rank: 1, iter: 38, loss: 7.35e+01, training.loss: 7.35e+01, lr: 1.000e+00, obs_data.norm: 4.18e+01, out.norm: 4.07e+01, rank: 1
rank: 1, iter: 39, loss: 7.25e+01, training.loss: 7.25e+01, lr: 1.000e+00, obs_data.norm: 4.18e+01, out.norm: 4.08e+01, rank: 1
rank: 1, iter: 40, loss: 7.17e+01, training.loss: 7.17e+01, lr: 1.000e+00, obs_data.norm: 4.18e+01, out.norm: 4.08e+01, rank: 1
rank: 1, iter: 41, loss: 7.09e+01, training.loss: 7.09e+01, lr: 1.000e+00, obs_data.norm: 4.18e+01, out.norm: 4.08e+01, rank: 1
rank: 1, iter: 42, loss: 7.04e+01, training.loss: 7.04e+01, lr: 1.000e+00, obs_data.norm: 4.18e+01, out.norm: 4.08e+01, rank: 1
rank: 1, iter: 43, loss: 6.97e+01, training.loss: 6.97e+01, lr: 1.000e+00, obs_data.norm: 4.18e+01, out.norm: 4.08e+01, rank: 1
rank: 1, iter: 44, loss: 6.92e+01, training.loss: 6.92e+01, lr: 1.000e+00, obs_data.norm: 4.18e+01, out.norm: 4.08e+01, rank: 1
rank: 1, iter: 45, loss: 6.88e+01, training.loss: 6.88e+01, lr: 1.000e+00, obs_data.norm: 4.18e+01, out.norm: 4.08e+01, rank: 1
rank: 1, iter: 46, loss: 6.82e+01, training.loss: 6.82e+01, lr: 1.000e+00, obs_data.norm: 4.18e+01, out.norm: 4.08e+01, rank: 1
rank: 1, iter: 47, loss: 6.77e+01, training.loss: 6.77e+01, lr: 1.000e+00, obs_data.norm: 4.18e+01, out.norm: 4.08e+01, rank: 1
rank: 1, iter: 48, loss: 6.68e+01, training.loss: 6.68e+01, lr: 1.000e+00, obs_data.norm: 4.18e+01, out.norm: 4.08e+01, rank: 1
rank: 1, iter: 49, loss: 6.58e+01, training.loss: 6.58e+01, lr: 1.000e+00, obs_data.norm: 4.18e+01, out.norm: 4.08e+01, rank: 1
rank: 1, iter: 50, loss: 6.51e+01, training.loss: 6.51e+01, lr: 1.000e+00, obs_data.norm: 4.18e+01, out.norm: 4.09e+01, rank: 1
rank: 1, iter: 51, loss: 6.45e+01, training.loss: 6.45e+01, lr: 1.000e+00, obs_data.norm: 4.18e+01, out.norm: 4.09e+01, rank: 1
rank: 1, iter: 52, loss: 6.39e+01, training.loss: 6.39e+01, lr: 1.000e+00, obs_data.norm: 4.18e+01, out.norm: 4.09e+01, rank: 1
rank: 1, iter: 53, loss: 6.35e+01, training.loss: 6.35e+01, lr: 1.000e+00, obs_data.norm: 4.18e+01, out.norm: 4.09e+01, rank: 1
rank: 1, iter: 54, loss: 6.31e+01, training.loss: 6.31e+01, lr: 1.000e+00, obs_data.norm: 4.18e+01, out.norm: 4.10e+01, rank: 1
rank: 1, iter: 55, loss: 6.27e+01, training.loss: 6.27e+01, lr: 1.000e+00, obs_data.norm: 4.18e+01, out.norm: 4.10e+01, rank: 1
rank: 1, iter: 56, loss: 6.24e+01, training.loss: 6.24e+01, lr: 1.000e+00, obs_data.norm: 4.18e+01, out.norm: 4.10e+01, rank: 1
rank: 1, iter: 57, loss: 6.21e+01, training.loss: 6.21e+01, lr: 1.000e+00, obs_data.norm: 4.18e+01, out.norm: 4.10e+01, rank: 1
rank: 1, iter: 58, loss: 6.18e+01, training.loss: 6.18e+01, lr: 1.000e+00, obs_data.norm: 4.18e+01, out.norm: 4.10e+01, rank: 1
rank: 1, iter: 59, loss: 6.14e+01, training.loss: 6.14e+01, lr: 1.000e+00, obs_data.norm: 4.18e+01, out.norm: 4.10e+01, rank: 1
rank: 1, iter: 60, loss: 6.12e+01, training.loss: 6.12e+01, lr: 1.000e+00, obs_data.norm: 4.18e+01, out.norm: 4.10e+01, rank: 1
rank: 1, iter: 61, loss: 6.07e+01, training.loss: 6.07e+01, lr: 1.000e+00, obs_data.norm: 4.18e+01, out.norm: 4.10e+01, rank: 1
rank: 1, iter: 62, loss: 6.04e+01, training.loss: 6.04e+01, lr: 1.000e+00, obs_data.norm: 4.18e+01, out.norm: 4.10e+01, rank: 1
rank: 1, iter: 63, loss: 6.01e+01, training.loss: 6.01e+01, lr: 1.000e+00, obs_data.norm: 4.18e+01, out.norm: 4.10e+01, rank: 1
rank: 1, iter: 64, loss: 5.98e+01, training.loss: 5.98e+01, lr: 1.000e+00, obs_data.norm: 4.18e+01, out.norm: 4.10e+01, rank: 1
rank: 1, iter: 65, loss: 5.96e+01, training.loss: 5.96e+01, lr: 1.000e+00, obs_data.norm: 4.18e+01, out.norm: 4.10e+01, rank: 1
rank: 1, iter: 66, loss: 5.94e+01, training.loss: 5.94e+01, lr: 1.000e+00, obs_data.norm: 4.18e+01, out.norm: 4.10e+01, rank: 1
rank: 1, iter: 67, loss: 5.91e+01, training.loss: 5.91e+01, lr: 1.000e+00, obs_data.norm: 4.18e+01, out.norm: 4.10e+01, rank: 1
rank: 1, iter: 68, loss: 5.89e+01, training.loss: 5.89e+01, lr: 1.000e+00, obs_data.norm: 4.18e+01, out.norm: 4.11e+01, rank: 1
rank: 1, iter: 69, loss: 5.87e+01, training.loss: 5.87e+01, lr: 1.000e+00, obs_data.norm: 4.18e+01, out.norm: 4.11e+01, rank: 1
rank: 1, iter: 70, loss: 5.85e+01, training.loss: 5.85e+01, lr: 1.000e+00, obs_data.norm: 4.18e+01, out.norm: 4.11e+01, rank: 1
rank: 1, iter: 71, loss: 5.83e+01, training.loss: 5.83e+01, lr: 1.000e+00, obs_data.norm: 4.18e+01, out.norm: 4.11e+01, rank: 1
rank: 1, iter: 72, loss: 5.81e+01, training.loss: 5.81e+01, lr: 1.000e+00, obs_data.norm: 4.18e+01, out.norm: 4.11e+01, rank: 1
rank: 1, iter: 73, loss: 5.80e+01, training.loss: 5.80e+01, lr: 1.000e+00, obs_data.norm: 4.18e+01, out.norm: 4.11e+01, rank: 1
rank: 1, iter: 74, loss: 5.78e+01, training.loss: 5.78e+01, lr: 1.000e+00, obs_data.norm: 4.18e+01, out.norm: 4.11e+01, rank: 1
rank: 1, iter: 75, loss: 5.76e+01, training.loss: 5.76e+01, lr: 1.000e+00, obs_data.norm: 4.18e+01, out.norm: 4.11e+01, rank: 1
rank: 1, iter: 76, loss: 5.75e+01, training.loss: 5.75e+01, lr: 1.000e+00, obs_data.norm: 4.18e+01, out.norm: 4.11e+01, rank: 1
rank: 1, iter: 77, loss: 5.74e+01, training.loss: 5.74e+01, lr: 1.000e+00, obs_data.norm: 4.18e+01, out.norm: 4.11e+01, rank: 1
rank: 1, iter: 78, loss: 5.72e+01, training.loss: 5.72e+01, lr: 1.000e+00, obs_data.norm: 4.18e+01, out.norm: 4.11e+01, rank: 1
rank: 1, iter: 79, loss: 5.71e+01, training.loss: 5.71e+01, lr: 1.000e+00, obs_data.norm: 4.18e+01, out.norm: 4.11e+01, rank: 1
rank: 1, iter: 80, loss: 5.69e+01, training.loss: 5.69e+01, lr: 1.000e+00, obs_data.norm: 4.18e+01, out.norm: 4.11e+01, rank: 1
rank: 1, iter: 81, loss: 5.68e+01, training.loss: 5.68e+01, lr: 1.000e+00, obs_data.norm: 4.18e+01, out.norm: 4.11e+01, rank: 1
rank: 1, iter: 82, loss: 5.66e+01, training.loss: 5.66e+01, lr: 1.000e+00, obs_data.norm: 4.18e+01, out.norm: 4.11e+01, rank: 1
rank: 1, iter: 83, loss: 5.65e+01, training.loss: 5.65e+01, lr: 1.000e+00, obs_data.norm: 4.18e+01, out.norm: 4.12e+01, rank: 1
rank: 1, iter: 84, loss: 5.63e+01, training.loss: 5.63e+01, lr: 1.000e+00, obs_data.norm: 4.18e+01, out.norm: 4.11e+01, rank: 1
rank: 1, iter: 85, loss: 5.62e+01, training.loss: 5.62e+01, lr: 1.000e+00, obs_data.norm: 4.18e+01, out.norm: 4.11e+01, rank: 1
rank: 1, iter: 86, loss: 5.61e+01, training.loss: 5.61e+01, lr: 1.000e+00, obs_data.norm: 4.18e+01, out.norm: 4.12e+01, rank: 1
rank: 1, iter: 87, loss: 5.60e+01, training.loss: 5.60e+01, lr: 1.000e+00, obs_data.norm: 4.18e+01, out.norm: 4.12e+01, rank: 1
rank: 1, iter: 88, loss: 5.58e+01, training.loss: 5.58e+01, lr: 1.000e+00, obs_data.norm: 4.18e+01, out.norm: 4.12e+01, rank: 1
rank: 1, iter: 89, loss: 5.57e+01, training.loss: 5.57e+01, lr: 1.000e+00, obs_data.norm: 4.18e+01, out.norm: 4.12e+01, rank: 1
rank: 1, iter: 90, loss: 5.56e+01, training.loss: 5.56e+01, lr: 1.000e+00, obs_data.norm: 4.18e+01, out.norm: 4.12e+01, rank: 1
rank: 1, iter: 91, loss: 5.55e+01, training.loss: 5.55e+01, lr: 1.000e+00, obs_data.norm: 4.18e+01, out.norm: 4.12e+01, rank: 1
rank: 1, iter: 92, loss: 5.54e+01, training.loss: 5.54e+01, lr: 1.000e+00, obs_data.norm: 4.18e+01, out.norm: 4.12e+01, rank: 1
rank: 1, iter: 93, loss: 5.53e+01, training.loss: 5.53e+01, lr: 1.000e+00, obs_data.norm: 4.18e+01, out.norm: 4.12e+01, rank: 1
rank: 1, iter: 94, loss: 5.52e+01, training.loss: 5.52e+01, lr: 1.000e+00, obs_data.norm: 4.18e+01, out.norm: 4.12e+01, rank: 1
rank: 1, iter: 95, loss: 5.51e+01, training.loss: 5.51e+01, lr: 1.000e+00, obs_data.norm: 4.18e+01, out.norm: 4.12e+01, rank: 1
rank: 1, iter: 96, loss: 5.50e+01, training.loss: 5.50e+01, lr: 1.000e+00, obs_data.norm: 4.18e+01, out.norm: 4.12e+01, rank: 1
rank: 1, iter: 97, loss: 5.49e+01, training.loss: 5.49e+01, lr: 1.000e+00, obs_data.norm: 4.18e+01, out.norm: 4.12e+01, rank: 1
rank: 1, iter: 98, loss: 5.48e+01, training.loss: 5.48e+01, lr: 1.000e+00, obs_data.norm: 4.18e+01, out.norm: 4.12e+01, rank: 1
rank: 1, iter: 99, loss: 5.47e+01, training.loss: 5.47e+01, lr: 1.000e+00, obs_data.norm: 4.18e+01, out.norm: 4.12e+01, rank: 1
rank: 1, iter: 100, loss: 5.46e+01, training.loss: 5.46e+01, lr: 1.000e+00, obs_data.norm: 4.18e+01, out.norm: 4.12e+01, rank: 1
Presaving loss
Presaving vp
Presaving out
Train time rank 1: 482.06 seconds.
