Preprocessing took 0.00 seconds.
   Loading /home/tyler/anaconda3/envs/dw/data/marmousi/deepwave_example/shots16/vp_init.pt...torch.Size([600, 250])
   Loading /home/tyler/anaconda3/envs/dw/data/marmousi/deepwave_example/shots16/src_amp_y.pt...torch.Size([16, 1, 300])
   Loading /home/tyler/anaconda3/envs/dw/data/marmousi/deepwave_example/shots16/obs_data.pt...torch.Size([16, 100, 300])
   Loading /home/tyler/anaconda3/envs/dw/data/marmousi/deepwave_example/shots16/src_loc_y.pt...torch.Size([16, 1, 2])
   Loading /home/tyler/anaconda3/envs/dw/data/marmousi/deepwave_example/shots16/rec_loc_y.pt...torch.Size([16, 100, 2])
Preprocess time rank 1: 0.30 seconds.
rank: 1, iter: 1, loss: 1.06e+05, training.loss: 1.06e+05, lr: 1.000e+00, obs_data.norm: 4.18e+01, out.norm: 4.01e+01, rank: 1
rank: 1, iter: 2, loss: 4.68e+04, training.loss: 4.68e+04, lr: 1.000e+00, obs_data.norm: 4.18e+01, out.norm: 4.01e+01, rank: 1
rank: 1, iter: 3, loss: 2.52e+04, training.loss: 2.52e+04, lr: 1.000e+00, obs_data.norm: 4.18e+01, out.norm: 4.04e+01, rank: 1
rank: 1, iter: 4, loss: 8.95e+03, training.loss: 8.95e+03, lr: 1.000e+00, obs_data.norm: 4.18e+01, out.norm: 4.04e+01, rank: 1
rank: 1, iter: 5, loss: 1.98e+03, training.loss: 1.98e+03, lr: 1.000e+00, obs_data.norm: 4.18e+01, out.norm: 4.04e+01, rank: 1
rank: 1, iter: 6, loss: 1.97e+02, training.loss: 1.97e+02, lr: 1.000e+00, obs_data.norm: 4.18e+01, out.norm: 4.06e+01, rank: 1
rank: 1, iter: 7, loss: 4.58e+01, training.loss: 4.58e+01, lr: 1.000e+00, obs_data.norm: 4.18e+01, out.norm: 4.17e+01, rank: 1
rank: 1, iter: 8, loss: 3.68e+01, training.loss: 3.68e+01, lr: 1.000e+00, obs_data.norm: 4.18e+01, out.norm: 4.17e+01, rank: 1
rank: 1, iter: 9, loss: 3.40e+01, training.loss: 3.40e+01, lr: 1.000e+00, obs_data.norm: 4.18e+01, out.norm: 4.17e+01, rank: 1
rank: 1, iter: 10, loss: 3.18e+01, training.loss: 3.18e+01, lr: 1.000e+00, obs_data.norm: 4.18e+01, out.norm: 4.18e+01, rank: 1
rank: 1, iter: 11, loss: 3.03e+01, training.loss: 3.03e+01, lr: 1.000e+00, obs_data.norm: 4.18e+01, out.norm: 4.18e+01, rank: 1
rank: 1, iter: 12, loss: 2.90e+01, training.loss: 2.90e+01, lr: 1.000e+00, obs_data.norm: 4.18e+01, out.norm: 4.18e+01, rank: 1
rank: 1, iter: 13, loss: 2.81e+01, training.loss: 2.81e+01, lr: 1.000e+00, obs_data.norm: 4.18e+01, out.norm: 4.18e+01, rank: 1
rank: 1, iter: 14, loss: 2.72e+01, training.loss: 2.72e+01, lr: 1.000e+00, obs_data.norm: 4.18e+01, out.norm: 4.18e+01, rank: 1
rank: 1, iter: 15, loss: 2.64e+01, training.loss: 2.64e+01, lr: 1.000e+00, obs_data.norm: 4.18e+01, out.norm: 4.18e+01, rank: 1
rank: 1, iter: 16, loss: 2.59e+01, training.loss: 2.59e+01, lr: 1.000e+00, obs_data.norm: 4.18e+01, out.norm: 4.18e+01, rank: 1
rank: 1, iter: 17, loss: 2.53e+01, training.loss: 2.53e+01, lr: 1.000e+00, obs_data.norm: 4.18e+01, out.norm: 4.18e+01, rank: 1
rank: 1, iter: 18, loss: 2.48e+01, training.loss: 2.48e+01, lr: 1.000e+00, obs_data.norm: 4.18e+01, out.norm: 4.18e+01, rank: 1
rank: 1, iter: 19, loss: 2.43e+01, training.loss: 2.43e+01, lr: 1.000e+00, obs_data.norm: 4.18e+01, out.norm: 4.18e+01, rank: 1
rank: 1, iter: 20, loss: 2.39e+01, training.loss: 2.39e+01, lr: 1.000e+00, obs_data.norm: 4.18e+01, out.norm: 4.18e+01, rank: 1
rank: 1, iter: 21, loss: 2.35e+01, training.loss: 2.35e+01, lr: 1.000e+00, obs_data.norm: 4.18e+01, out.norm: 4.18e+01, rank: 1
rank: 1, iter: 22, loss: 2.31e+01, training.loss: 2.31e+01, lr: 1.000e+00, obs_data.norm: 4.18e+01, out.norm: 4.18e+01, rank: 1
rank: 1, iter: 23, loss: 2.27e+01, training.loss: 2.27e+01, lr: 1.000e+00, obs_data.norm: 4.18e+01, out.norm: 4.18e+01, rank: 1
rank: 1, iter: 24, loss: 2.23e+01, training.loss: 2.23e+01, lr: 1.000e+00, obs_data.norm: 4.18e+01, out.norm: 4.18e+01, rank: 1
rank: 1, iter: 25, loss: 2.20e+01, training.loss: 2.20e+01, lr: 1.000e+00, obs_data.norm: 4.18e+01, out.norm: 4.18e+01, rank: 1
rank: 1, iter: 26, loss: 2.17e+01, training.loss: 2.17e+01, lr: 1.000e+00, obs_data.norm: 4.18e+01, out.norm: 4.18e+01, rank: 1
rank: 1, iter: 27, loss: 2.14e+01, training.loss: 2.14e+01, lr: 1.000e+00, obs_data.norm: 4.18e+01, out.norm: 4.18e+01, rank: 1
rank: 1, iter: 28, loss: 2.10e+01, training.loss: 2.10e+01, lr: 1.000e+00, obs_data.norm: 4.18e+01, out.norm: 4.18e+01, rank: 1
rank: 1, iter: 29, loss: 2.07e+01, training.loss: 2.07e+01, lr: 1.000e+00, obs_data.norm: 4.18e+01, out.norm: 4.18e+01, rank: 1
rank: 1, iter: 30, loss: 2.04e+01, training.loss: 2.04e+01, lr: 1.000e+00, obs_data.norm: 4.18e+01, out.norm: 4.18e+01, rank: 1
rank: 1, iter: 31, loss: 2.01e+01, training.loss: 2.01e+01, lr: 1.000e+00, obs_data.norm: 4.18e+01, out.norm: 4.18e+01, rank: 1
rank: 1, iter: 32, loss: 1.99e+01, training.loss: 1.99e+01, lr: 1.000e+00, obs_data.norm: 4.18e+01, out.norm: 4.18e+01, rank: 1
rank: 1, iter: 33, loss: 1.97e+01, training.loss: 1.97e+01, lr: 1.000e+00, obs_data.norm: 4.18e+01, out.norm: 4.18e+01, rank: 1
rank: 1, iter: 34, loss: 1.95e+01, training.loss: 1.95e+01, lr: 1.000e+00, obs_data.norm: 4.18e+01, out.norm: 4.18e+01, rank: 1
