Preprocessing took 0.00 seconds.
   Loading /home/tyler/anaconda3/envs/dw/data/marmousi/deepwave_example/shots16/vp_init.pt...torch.Size([600, 250])
   Loading /home/tyler/anaconda3/envs/dw/data/marmousi/deepwave_example/shots16/src_amp_y.pt...torch.Size([16, 1, 300])
   Loading /home/tyler/anaconda3/envs/dw/data/marmousi/deepwave_example/shots16/obs_data.pt...torch.Size([16, 100, 300])
   Loading /home/tyler/anaconda3/envs/dw/data/marmousi/deepwave_example/shots16/src_loc_y.pt...torch.Size([16, 1, 2])
   Loading /home/tyler/anaconda3/envs/dw/data/marmousi/deepwave_example/shots16/rec_loc_y.pt...torch.Size([16, 100, 2])
Preprocess time rank 0: 0.41 seconds.
rank: 0, iter: 1, loss: 3.53e+04, training.loss: 3.53e+04, lr: 1.000e+00, obs_data.norm: 4.05e+01, out.norm: 4.02e+01, rank: 0
rank: 0, iter: 2, loss: 1.61e+04, training.loss: 1.61e+04, lr: 1.000e+00, obs_data.norm: 4.05e+01, out.norm: 4.01e+01, rank: 0
rank: 0, iter: 3, loss: 8.94e+03, training.loss: 8.94e+03, lr: 1.000e+00, obs_data.norm: 4.05e+01, out.norm: 4.05e+01, rank: 0
rank: 0, iter: 4, loss: 3.15e+03, training.loss: 3.15e+03, lr: 1.000e+00, obs_data.norm: 4.05e+01, out.norm: 4.05e+01, rank: 0
rank: 0, iter: 5, loss: 8.72e+02, training.loss: 8.72e+02, lr: 1.000e+00, obs_data.norm: 4.05e+01, out.norm: 4.04e+01, rank: 0
rank: 0, iter: 6, loss: 1.74e+02, training.loss: 1.74e+02, lr: 1.000e+00, obs_data.norm: 4.05e+01, out.norm: 4.06e+01, rank: 0
rank: 0, iter: 7, loss: 1.74e+02, training.loss: 1.74e+02, lr: 1.000e+00, obs_data.norm: 4.05e+01, out.norm: 4.06e+01, rank: 0
rank: 0, iter: 8, loss: 1.73e+02, training.loss: 1.73e+02, lr: 1.000e+00, obs_data.norm: 4.05e+01, out.norm: 4.06e+01, rank: 0
rank: 0, iter: 9, loss: 1.89e+02, training.loss: 1.89e+02, lr: 1.000e+00, obs_data.norm: 4.05e+01, out.norm: 3.42e+01, rank: 0
rank: 0, iter: 10, loss: 1.66e+02, training.loss: 1.66e+02, lr: 1.000e+00, obs_data.norm: 4.05e+01, out.norm: 3.48e+01, rank: 0
rank: 0, iter: 11, loss: 1.61e+02, training.loss: 1.61e+02, lr: 1.000e+00, obs_data.norm: 4.05e+01, out.norm: 3.45e+01, rank: 0
rank: 0, iter: 12, loss: 1.57e+02, training.loss: 1.57e+02, lr: 1.000e+00, obs_data.norm: 4.05e+01, out.norm: 3.45e+01, rank: 0
rank: 0, iter: 13, loss: 1.55e+02, training.loss: 1.55e+02, lr: 1.000e+00, obs_data.norm: 4.05e+01, out.norm: 3.45e+01, rank: 0
rank: 0, iter: 14, loss: 1.54e+02, training.loss: 1.54e+02, lr: 1.000e+00, obs_data.norm: 4.05e+01, out.norm: 3.46e+01, rank: 0
rank: 0, iter: 15, loss: 1.51e+02, training.loss: 1.51e+02, lr: 1.000e+00, obs_data.norm: 4.05e+01, out.norm: 3.48e+01, rank: 0
rank: 0, iter: 16, loss: 1.49e+02, training.loss: 1.49e+02, lr: 1.000e+00, obs_data.norm: 4.05e+01, out.norm: 3.50e+01, rank: 0
rank: 0, iter: 17, loss: 1.47e+02, training.loss: 1.47e+02, lr: 1.000e+00, obs_data.norm: 4.05e+01, out.norm: 3.51e+01, rank: 0
rank: 0, iter: 18, loss: 1.45e+02, training.loss: 1.45e+02, lr: 1.000e+00, obs_data.norm: 4.05e+01, out.norm: 3.52e+01, rank: 0
rank: 0, iter: 19, loss: 1.43e+02, training.loss: 1.43e+02, lr: 1.000e+00, obs_data.norm: 4.05e+01, out.norm: 3.55e+01, rank: 0
rank: 0, iter: 20, loss: 1.42e+02, training.loss: 1.42e+02, lr: 1.000e+00, obs_data.norm: 4.05e+01, out.norm: 3.56e+01, rank: 0
rank: 0, iter: 21, loss: 1.40e+02, training.loss: 1.40e+02, lr: 1.000e+00, obs_data.norm: 4.05e+01, out.norm: 3.58e+01, rank: 0
rank: 0, iter: 22, loss: 1.39e+02, training.loss: 1.39e+02, lr: 1.000e+00, obs_data.norm: 4.05e+01, out.norm: 3.59e+01, rank: 0
rank: 0, iter: 23, loss: 1.37e+02, training.loss: 1.37e+02, lr: 1.000e+00, obs_data.norm: 4.05e+01, out.norm: 3.62e+01, rank: 0
rank: 0, iter: 24, loss: 1.35e+02, training.loss: 1.35e+02, lr: 1.000e+00, obs_data.norm: 4.05e+01, out.norm: 3.63e+01, rank: 0
rank: 0, iter: 25, loss: 1.34e+02, training.loss: 1.34e+02, lr: 1.000e+00, obs_data.norm: 4.05e+01, out.norm: 3.65e+01, rank: 0
rank: 0, iter: 26, loss: 1.33e+02, training.loss: 1.33e+02, lr: 1.000e+00, obs_data.norm: 4.05e+01, out.norm: 3.66e+01, rank: 0
rank: 0, iter: 27, loss: 1.32e+02, training.loss: 1.32e+02, lr: 1.000e+00, obs_data.norm: 4.05e+01, out.norm: 3.66e+01, rank: 0
rank: 0, iter: 28, loss: 1.31e+02, training.loss: 1.31e+02, lr: 1.000e+00, obs_data.norm: 4.05e+01, out.norm: 3.67e+01, rank: 0
rank: 0, iter: 29, loss: 1.30e+02, training.loss: 1.30e+02, lr: 1.000e+00, obs_data.norm: 4.05e+01, out.norm: 3.67e+01, rank: 0
rank: 0, iter: 30, loss: 1.29e+02, training.loss: 1.29e+02, lr: 1.000e+00, obs_data.norm: 4.05e+01, out.norm: 3.67e+01, rank: 0
rank: 0, iter: 31, loss: 1.29e+02, training.loss: 1.29e+02, lr: 1.000e+00, obs_data.norm: 4.05e+01, out.norm: 3.67e+01, rank: 0
rank: 0, iter: 32, loss: 1.28e+02, training.loss: 1.28e+02, lr: 1.000e+00, obs_data.norm: 4.05e+01, out.norm: 3.67e+01, rank: 0
